user_id,experiment_group,experiment_week,experiment_day,user_type,device,checkout_conversion,aov_idr,payment_failure,session_duration_sec
11585,treatment,1,3,returning,mobile,1,421435.94,0,115.7
2075,control,2,14,new,desktop,0,,0,30.1
342,treatment,3,19,returning,desktop,0,,0,103.0
8042,control,1,6,new,mobile,0,,0,146.0
1623,treatment,3,19,returning,mobile,0,,0,183.0
7142,treatment,3,20,returning,desktop,0,,0,127.2
5797,treatment,3,16,new,mobile,0,,0,124.4
7185,control,3,21,new,mobile,0,,0,168.0
11190,control,3,18,returning,mobile,1,277838.33,0,221.0
8233,treatment,2,14,returning,mobile,0,,0,121.5
5476,control,2,9,returning,mobile,0,,0,157.9
10282,treatment,3,21,returning,mobile,1,266450.02,0,223.1
10368,control,1,5,returning,mobile,0,,0,185.8
11101,treatment,1,2,new,mobile,0,,0,166.3
75,control,2,12,returning,mobile,0,,0,157.2
11872,treatment,3,19,new,mobile,0,,0,119.2
10269,treatment,2,8,returning,mobile,0,,0,128.3
8634,treatment,3,15,new,mobile,0,,0,145.6
11071,treatment,3,19,new,mobile,1,484637.04,0,78.2
2052,control,3,17,returning,mobile,0,,0,208.6
2542,control,3,18,new,desktop,0,,0,152.9
1302,treatment,3,16,returning,mobile,0,,0,149.5
5878,control,3,16,new,mobile,0,,0,117.9
7369,treatment,3,17,returning,mobile,1,157996.28,0,107.9
1305,treatment,2,9,returning,mobile,0,,1,165.1
8429,treatment,2,9,returning,mobile,0,,0,119.4
10901,control,1,7,returning,mobile,0,,0,143.9
2600,treatment,3,18,new,desktop,0,,0,155.9
2574,treatment,1,5,returning,mobile,0,,0,116.6
3187,treatment,1,3,new,mobile,0,,0,76.1
2769,treatment,1,5,returning,desktop,0,,0,98.3
4832,control,3,19,new,mobile,0,,0,197.1
4224,control,3,18,returning,mobile,0,,0,207.5
11581,control,1,5,returning,mobile,0,,0,143.1
2107,treatment,3,15,returning,mobile,1,179745.25,0,138.7
2680,control,2,8,new,mobile,0,,0,152.8
1388,control,3,17,new,mobile,0,,0,210.6
10708,treatment,1,3,returning,desktop,1,163370.23,0,186.2
11592,control,2,9,returning,desktop,1,318329.43,0,195.3
7084,control,1,5,returning,desktop,1,320705.33,0,233.5
1280,treatment,2,12,new,mobile,0,,1,150.8
805,control,2,9,returning,desktop,0,,0,205.9
1556,treatment,1,5,returning,mobile,0,,0,67.2
11382,control,3,16,returning,mobile,1,161338.61,0,139.4
4567,treatment,1,5,new,desktop,1,199510.46,0,163.2
11603,control,2,10,new,desktop,0,,0,132.1
4842,control,2,9,returning,desktop,1,340448.35,0,184.8
3595,control,2,9,new,mobile,0,,0,149.7
6036,treatment,1,7,new,mobile,0,,0,107.7
6853,treatment,2,9,new,mobile,0,,0,189.5
10113,control,1,5,returning,mobile,0,,0,250.7
8706,control,3,16,new,desktop,0,,0,258.6
4178,treatment,3,17,new,mobile,0,,0,116.9
1309,control,1,2,new,mobile,0,,0,198.9
9107,control,3,16,returning,mobile,0,,0,170.0
3453,control,3,20,returning,desktop,0,,0,188.0
3696,control,3,18,new,mobile,0,,0,84.5
4243,control,3,15,returning,mobile,0,,0,155.8
2199,control,3,19,new,desktop,0,,0,200.4
8967,treatment,2,8,returning,mobile,1,293843.42,0,60.3
4426,control,1,3,returning,desktop,0,,0,194.4
6151,treatment,3,21,returning,mobile,0,,0,102.8
944,control,3,20,returning,mobile,0,,0,254.6
823,control,1,7,new,mobile,0,,0,199.8
5006,control,1,7,new,mobile,0,,0,218.8
6613,treatment,2,12,new,mobile,0,,0,185.6
8357,treatment,1,7,returning,mobile,0,,0,88.3
5620,control,1,4,returning,desktop,0,,0,175.9
4548,control,2,11,returning,mobile,0,,0,171.1
2539,control,3,16,returning,desktop,1,171448.61,0,157.2
9504,control,3,15,new,mobile,0,,0,165.2
5208,treatment,1,7,returning,desktop,0,,0,227.3
11414,treatment,2,11,new,desktop,0,,0,149.0
10801,control,1,5,new,desktop,0,,0,232.1
3055,treatment,3,18,returning,desktop,0,,0,205.5
3676,treatment,1,6,returning,mobile,1,58175.39,0,195.8
7777,control,1,7,returning,mobile,0,,0,139.0
7219,control,3,18,new,mobile,0,,0,143.4
6723,control,3,18,returning,mobile,0,,0,168.4
3301,treatment,1,2,returning,desktop,0,,0,97.6
3311,treatment,2,8,returning,mobile,0,,0,83.4
7222,control,1,2,new,desktop,1,297330.79,0,88.4
8520,control,3,19,new,desktop,1,404190.47,0,150.3
10683,treatment,2,10,returning,mobile,0,,1,161.4
5955,control,3,19,new,desktop,0,,0,242.1
833,control,1,3,new,desktop,0,,0,175.5
3463,control,3,20,returning,mobile,0,,0,59.9
11191,control,2,14,new,desktop,0,,0,195.0
7644,treatment,1,1,returning,desktop,0,,0,124.3
55,treatment,3,18,new,mobile,0,,0,123.0
3452,treatment,2,8,new,mobile,1,135693.09,0,212.8
6306,control,3,16,returning,mobile,0,,0,210.6
10094,treatment,2,12,returning,desktop,0,,1,140.0
1482,control,1,3,returning,mobile,0,,0,233.7
4874,treatment,3,19,returning,desktop,0,,0,148.0
8039,control,1,6,new,mobile,0,,0,215.3
3336,control,1,7,returning,mobile,0,,0,273.1
6017,control,3,16,returning,desktop,0,,0,193.4
4927,control,3,15,returning,mobile,0,,0,208.6
9139,control,1,5,returning,mobile,1,208654.25,0,146.9
5798,treatment,2,9,returning,mobile,0,,0,152.4
10354,treatment,3,20,returning,mobile,0,,0,192.0
11796,treatment,2,12,returning,desktop,0,,0,124.1
5084,control,3,21,new,mobile,1,229409.06,0,112.5
6646,control,2,12,new,mobile,0,,0,124.3
5491,control,3,20,returning,mobile,0,,0,200.5
769,control,2,14,returning,mobile,1,231849.34,0,212.2
2066,treatment,2,10,returning,desktop,0,,0,171.0
11398,treatment,2,9,returning,mobile,0,,0,52.8
7312,control,3,19,new,mobile,0,,0,221.8
8478,control,2,8,returning,desktop,0,,0,149.2
11921,treatment,1,6,new,mobile,0,,0,118.5
4525,treatment,2,9,returning,desktop,0,,0,199.0
10525,treatment,3,19,new,mobile,0,,0,139.5
2718,treatment,3,17,returning,mobile,1,96848.29,0,93.8
2080,control,2,12,returning,desktop,0,,0,225.2
8915,control,2,14,new,mobile,0,,0,182.1
952,control,1,3,new,desktop,0,,0,187.2
8059,treatment,2,8,returning,mobile,0,,0,139.6
2483,control,3,16,new,mobile,0,,0,211.4
10455,control,1,3,returning,mobile,0,,0,182.6
9182,control,1,3,returning,desktop,0,,1,165.5
1760,treatment,2,14,new,desktop,0,,0,116.8
9985,treatment,1,1,new,desktop,0,,0,218.6
4423,treatment,2,11,returning,mobile,0,,0,184.7
6705,control,1,7,returning,desktop,1,381820.97,0,128.4
9917,treatment,2,10,returning,mobile,0,,0,120.0
5183,control,3,19,returning,desktop,0,,0,198.9
8534,treatment,1,6,returning,desktop,0,,0,139.4
3702,control,3,17,returning,mobile,0,,0,304.6
4244,treatment,1,6,new,mobile,0,,0,173.2
689,treatment,1,7,new,desktop,0,,0,131.9
3433,treatment,3,21,returning,mobile,0,,0,100.1
4945,treatment,3,15,returning,mobile,0,,0,122.3
967,treatment,2,9,returning,desktop,0,,0,162.8
11379,treatment,1,7,returning,mobile,0,,0,129.3
10396,control,1,4,new,desktop,0,,0,207.6
2714,control,1,6,new,desktop,0,,0,168.1
4758,treatment,2,12,returning,desktop,0,,0,130.7
11567,control,1,6,new,mobile,0,,0,159.3
6321,control,3,15,returning,mobile,0,,1,293.4
5976,control,3,16,returning,desktop,0,,0,219.2
3573,control,1,1,returning,mobile,0,,0,173.2
5300,control,1,1,new,desktop,0,,0,128.8
1991,control,3,19,new,desktop,0,,0,216.8
1206,control,2,12,returning,mobile,1,269722.79,0,166.2
4972,control,3,15,new,mobile,0,,0,257.3
11669,control,2,9,returning,mobile,0,,0,164.3
6784,control,1,3,new,mobile,0,,0,219.0
3601,control,1,3,returning,mobile,0,,0,145.0
6491,control,1,6,returning,desktop,1,265127.56,0,144.6
8610,control,3,15,returning,mobile,1,79819.5,0,179.3
11972,control,2,13,new,mobile,0,,0,214.2
8071,control,1,5,returning,desktop,0,,0,212.1
8578,control,3,21,returning,mobile,0,,0,125.0
7974,control,3,15,returning,mobile,0,,0,198.3
11167,control,2,12,new,mobile,0,,0,200.6
1626,treatment,2,11,returning,mobile,0,,0,132.5
537,treatment,1,4,returning,desktop,0,,0,166.9
8767,treatment,3,21,returning,mobile,1,144921.91,0,131.1
7971,treatment,3,17,new,desktop,1,227862.94,0,184.8
4213,control,1,3,returning,mobile,0,,0,232.2
6457,control,3,17,new,mobile,0,,0,208.4
3508,treatment,3,18,new,mobile,0,,0,181.0
8394,treatment,2,10,returning,mobile,1,164898.84,0,110.2
9525,control,3,18,returning,mobile,0,,1,233.1
7113,treatment,2,8,new,mobile,0,,0,39.5
2709,control,2,12,new,mobile,0,,0,166.7
5032,treatment,1,5,returning,desktop,0,,0,99.1
6515,control,2,14,new,desktop,0,,1,187.1
4663,control,1,7,returning,mobile,0,,0,254.0
4022,control,3,15,returning,desktop,1,139606.22,0,169.7
1855,treatment,1,6,returning,mobile,0,,0,142.1
11308,treatment,2,9,returning,desktop,0,,0,186.6
2873,control,3,20,returning,mobile,0,,0,206.7
3031,treatment,3,19,new,mobile,0,,0,158.5
9398,treatment,1,1,new,mobile,0,,0,97.3
1646,control,3,19,returning,mobile,0,,0,52.7
3418,treatment,3,19,returning,desktop,0,,0,121.7
3477,treatment,1,4,returning,desktop,0,,0,76.6
11461,control,1,3,new,desktop,0,,0,224.7
1793,control,1,2,returning,mobile,0,,0,239.0
3798,treatment,3,21,returning,mobile,1,167838.01,0,74.4
3369,control,1,6,returning,mobile,0,,0,144.3
7197,control,1,5,new,desktop,0,,0,196.3
11570,treatment,1,6,new,mobile,0,,0,122.9
5110,treatment,2,12,returning,mobile,0,,1,158.8
6025,treatment,3,20,returning,mobile,0,,1,43.3
8796,treatment,2,13,returning,mobile,0,,1,107.4
11147,control,2,10,returning,mobile,0,,0,153.4
127,control,1,4,returning,mobile,0,,0,199.3
5960,control,2,8,new,mobile,0,,0,199.1
3877,control,3,15,returning,mobile,0,,0,220.1
4452,treatment,3,19,returning,mobile,0,,0,209.1
7148,treatment,3,16,returning,mobile,1,112298.66,0,142.1
3532,control,3,18,returning,mobile,0,,0,171.8
828,control,1,6,returning,mobile,0,,0,182.4
9832,control,3,18,returning,desktop,0,,0,184.0
7791,treatment,1,7,new,mobile,1,258622.11,0,118.7
985,control,2,13,new,mobile,0,,0,247.6
7784,control,1,7,new,desktop,0,,0,111.6
10381,treatment,2,9,returning,desktop,0,,0,192.1
11497,control,1,5,returning,mobile,0,,0,167.9
2444,treatment,1,1,returning,mobile,0,,0,110.0
8555,treatment,1,7,returning,mobile,0,,0,176.1
10542,control,3,17,returning,mobile,0,,0,173.5
346,treatment,2,10,returning,mobile,0,,0,145.5
815,control,1,5,new,mobile,0,,0,142.3
6167,treatment,3,16,returning,mobile,0,,0,128.9
10879,control,3,20,returning,mobile,0,,0,175.1
5780,control,1,6,returning,mobile,0,,0,229.6
2117,control,3,15,new,desktop,0,,1,148.9
10027,treatment,2,13,returning,mobile,0,,0,122.2
794,control,1,5,new,desktop,1,152764.86,0,235.7
11931,treatment,3,16,new,desktop,1,155429.51,0,132.3
6899,treatment,3,17,new,desktop,0,,0,144.3
2675,treatment,3,18,new,desktop,0,,0,160.8
95,control,2,12,returning,mobile,0,,0,158.2
4226,treatment,2,14,returning,desktop,0,,1,106.8
3757,control,1,7,returning,mobile,0,,0,202.3
2892,treatment,2,8,returning,mobile,0,,0,213.4
2372,control,2,9,returning,desktop,0,,0,157.5
11263,treatment,2,9,returning,desktop,0,,0,126.3
3229,treatment,1,4,returning,mobile,0,,0,85.5
7864,control,3,20,returning,mobile,0,,0,192.2
6360,control,1,4,new,mobile,0,,0,123.4
11033,treatment,1,2,new,mobile,0,,0,122.4
7327,treatment,3,18,new,desktop,0,,0,161.4
6029,treatment,2,13,returning,mobile,0,,0,82.6
1866,treatment,1,6,new,mobile,0,,0,57.6
4613,treatment,1,2,returning,desktop,0,,0,181.5
10050,treatment,3,21,returning,mobile,0,,0,175.6
2646,treatment,3,16,new,mobile,0,,0,113.5
2244,control,1,3,new,mobile,0,,0,135.0
5374,treatment,2,11,new,desktop,0,,0,120.0
2337,treatment,2,10,new,desktop,0,,0,110.6
951,treatment,2,14,returning,mobile,1,179071.25,0,165.0
1121,treatment,1,1,returning,desktop,1,3829313.73,0,133.2
10790,control,2,12,returning,mobile,1,375495.07,0,153.6
2205,control,3,17,new,mobile,0,,0,176.3
420,treatment,1,1,new,desktop,0,,0,109.1
923,treatment,1,5,returning,mobile,0,,0,68.1
9447,treatment,1,7,returning,mobile,0,,0,148.7
8670,treatment,2,10,returning,mobile,1,161848.86,0,116.8
10228,control,3,19,returning,mobile,1,109933.85,0,261.4
5409,control,3,15,returning,desktop,1,387186.7,0,174.7
5789,treatment,3,18,returning,mobile,0,,0,149.2
5743,treatment,1,3,new,mobile,0,,0,149.6
7668,control,1,1,new,mobile,0,,1,214.3
5568,control,2,10,new,mobile,0,,0,162.1
8136,control,1,2,new,mobile,0,,0,182.9
1203,treatment,2,13,new,mobile,0,,0,66.8
10819,control,3,15,returning,desktop,0,,0,189.2
5766,control,1,3,new,mobile,0,,0,226.1
8390,treatment,2,10,returning,mobile,0,,0,160.6
1971,control,3,21,returning,desktop,0,,0,198.0
4019,control,3,21,returning,mobile,0,,0,212.8
10344,treatment,3,20,new,mobile,0,,0,91.2
3688,treatment,1,6,returning,mobile,1,275944.04,0,150.5
1998,control,2,12,returning,mobile,1,93497.17,0,140.4
4034,treatment,1,2,new,desktop,0,,0,113.8
1249,treatment,3,21,returning,mobile,0,,0,128.2
2193,treatment,3,20,returning,mobile,0,,1,168.2
2713,control,3,21,returning,mobile,0,,0,172.8
9185,treatment,2,9,returning,desktop,0,,1,153.7
2191,control,1,5,returning,mobile,1,206630.61,0,204.5
4671,control,3,20,returning,mobile,1,143293.87,0,269.1
5143,control,2,14,new,mobile,0,,0,145.2
5985,treatment,2,12,new,mobile,0,,0,137.7
6566,treatment,2,14,returning,mobile,1,391405.32,0,104.8
7805,control,1,4,returning,mobile,0,,0,155.9
6944,treatment,2,13,returning,desktop,0,,0,231.2
9511,treatment,3,19,new,mobile,0,,0,73.5
10056,control,1,1,new,mobile,0,,0,239.0
10536,control,2,12,returning,desktop,1,117485.69,0,145.4
10642,treatment,2,11,new,mobile,0,,0,87.5
2137,control,2,10,returning,desktop,0,,1,222.5
1066,treatment,1,6,returning,desktop,0,,0,131.2
601,control,3,16,returning,mobile,0,,0,180.5
4228,control,3,18,returning,desktop,1,191826.33,1,100.4
10814,treatment,2,8,returning,mobile,1,3920989.65,1,143.3
7578,control,2,10,returning,mobile,1,246582.3,0,226.9
78,treatment,3,17,returning,desktop,0,,0,102.9
7547,treatment,2,12,returning,mobile,0,,0,243.7
2899,treatment,1,1,new,mobile,0,,0,135.7
4821,treatment,1,7,returning,mobile,0,,0,128.1
9507,treatment,2,12,new,desktop,0,,0,205.3
11159,control,1,3,new,mobile,1,126619.43,0,139.5
6414,treatment,1,4,returning,mobile,0,,0,118.3
9445,treatment,3,17,new,mobile,0,,0,82.2
9065,control,2,10,new,mobile,0,,0,185.7
8008,treatment,2,9,new,mobile,0,,0,79.9
5469,treatment,3,18,new,mobile,0,,0,93.2
5952,control,3,17,returning,desktop,0,,0,177.6
3392,treatment,1,3,returning,mobile,1,89641.38,0,180.6
5416,control,2,11,returning,mobile,0,,0,142.7
2561,treatment,2,10,new,desktop,0,,0,247.3
11868,treatment,1,1,new,desktop,0,,0,126.4
8163,control,2,12,returning,mobile,0,,0,222.9
2636,control,2,12,returning,mobile,0,,0,182.8
5257,treatment,2,10,returning,mobile,0,,1,31.9
3531,control,3,20,new,desktop,0,,0,168.8
8568,control,2,10,new,desktop,0,,0,116.4
1909,treatment,2,8,returning,mobile,1,127089.34,0,132.6
11110,control,1,1,new,desktop,0,,0,166.0
236,treatment,3,18,returning,mobile,0,,0,185.3
1605,control,1,6,returning,desktop,0,,0,157.3
7985,treatment,2,13,returning,mobile,0,,0,80.7
9311,control,3,20,returning,mobile,0,,0,189.7
3491,treatment,3,21,new,mobile,0,,0,100.9
11819,control,2,9,new,mobile,0,,0,189.8
1995,control,2,14,returning,mobile,0,,0,251.1
2825,treatment,2,12,new,mobile,0,,0,60.9
11137,treatment,3,18,new,desktop,0,,1,110.6
10569,control,3,15,returning,desktop,0,,0,182.1
1343,control,1,7,returning,desktop,0,,0,158.3
8513,treatment,2,8,returning,mobile,0,,0,131.2
1620,control,3,19,returning,mobile,0,,0,212.7
5288,treatment,3,18,new,mobile,0,,0,93.0
2061,treatment,1,6,returning,desktop,0,,0,200.3
11941,treatment,2,13,new,mobile,1,189807.9,0,112.1
2220,control,1,6,new,mobile,0,,0,210.9
9866,control,1,4,returning,mobile,0,,0,210.6
6039,control,3,18,returning,mobile,0,,0,148.5
261,control,2,11,new,desktop,0,,0,215.8
11236,treatment,1,6,returning,mobile,0,,0,148.5
10232,treatment,2,8,new,mobile,0,,0,138.6
9094,control,3,15,new,desktop,0,,0,182.0
3745,control,1,5,new,mobile,0,,0,144.8
2027,treatment,2,11,returning,desktop,0,,0,130.3
6989,control,2,14,returning,mobile,1,127367.53,0,180.1
4235,control,3,15,new,desktop,0,,0,258.1
1918,treatment,2,10,returning,mobile,0,,0,139.0
1829,treatment,2,9,new,mobile,0,,0,20.0
9766,treatment,2,13,new,mobile,0,,0,117.0
6234,control,3,17,returning,mobile,1,97598.62,0,175.2
11198,control,1,6,new,desktop,0,,1,174.9
6284,control,2,10,returning,desktop,0,,0,166.6
4209,control,2,11,new,mobile,0,,0,295.6
225,control,1,4,new,mobile,0,,0,200.2
8916,control,2,14,returning,mobile,0,,0,133.7
10003,control,1,3,returning,mobile,0,,0,286.7
9334,treatment,3,18,new,desktop,0,,0,142.6
6470,treatment,2,10,returning,desktop,1,89823.02,0,92.1
11295,control,1,3,new,mobile,0,,0,183.4
10955,treatment,2,11,returning,mobile,0,,0,51.5
847,control,2,9,new,mobile,0,,0,247.6
4290,treatment,2,14,new,mobile,0,,0,158.4
5561,treatment,1,4,returning,desktop,0,,0,130.3
2552,control,1,4,new,mobile,0,,0,229.0
118,treatment,3,18,new,mobile,0,,0,158.7
8838,treatment,2,13,returning,desktop,0,,0,181.5
5967,treatment,3,20,returning,desktop,0,,0,138.4
8196,treatment,3,21,returning,mobile,0,,0,197.3
8660,control,3,17,returning,desktop,0,,0,201.6
7490,control,3,19,new,mobile,0,,0,93.5
6,treatment,1,1,returning,desktop,0,,0,192.8
5343,treatment,1,5,returning,mobile,0,,0,253.0
9112,control,2,11,new,mobile,0,,0,104.2
10788,control,2,12,returning,mobile,0,,0,264.2
4325,control,1,3,new,desktop,0,,0,216.1
1064,treatment,3,16,returning,mobile,0,,1,125.7
2591,treatment,3,15,returning,desktop,0,,0,139.8
8435,treatment,2,14,new,mobile,0,,0,211.4
9353,control,2,11,returning,mobile,0,,0,182.9
3736,treatment,3,21,new,mobile,0,,0,134.4
10590,treatment,2,11,returning,desktop,0,,0,134.4
3518,control,2,9,returning,desktop,0,,0,177.1
6987,treatment,1,2,returning,desktop,0,,0,153.2
10756,control,2,12,returning,desktop,0,,0,196.0
6768,control,3,15,new,desktop,0,,0,182.5
5623,treatment,3,21,new,mobile,0,,0,271.6
1606,control,2,12,returning,mobile,0,,0,175.3
1734,control,3,21,returning,mobile,1,173717.95,0,207.6
10517,control,2,9,new,mobile,0,,1,150.0
10902,control,1,1,returning,mobile,0,,0,183.7
11208,treatment,3,19,returning,mobile,0,,0,125.0
9505,treatment,2,12,new,mobile,0,,0,161.3
3813,treatment,1,1,returning,desktop,1,154937.46,0,72.9
11550,treatment,1,5,returning,mobile,0,,0,224.4
10555,treatment,1,2,returning,mobile,0,,0,193.8
10168,treatment,3,16,returning,mobile,0,,0,177.9
1762,control,2,10,returning,mobile,0,,0,104.1
5402,control,3,15,returning,mobile,0,,0,221.2
2740,treatment,3,20,returning,desktop,1,188213.26,0,103.7
11558,treatment,1,6,new,mobile,0,,0,73.6
2473,treatment,1,7,returning,mobile,0,,0,20.0
6739,treatment,1,4,returning,mobile,1,189073.04,0,129.9
6892,control,2,14,returning,desktop,0,,0,188.6
7944,treatment,1,1,returning,mobile,1,298822.01,0,97.9
9686,control,3,17,new,mobile,0,,0,221.7
4207,control,3,15,new,desktop,0,,0,280.1
6372,control,1,5,returning,mobile,1,61811.84,0,179.7
10351,control,1,2,new,mobile,0,,0,126.5
9362,control,3,20,returning,mobile,0,,0,126.5
10349,control,3,15,returning,mobile,0,,0,169.2
233,treatment,1,4,returning,desktop,1,296739.32,0,74.1
8259,treatment,1,2,returning,mobile,0,,0,146.0
7562,control,3,17,new,mobile,0,,0,240.1
9796,treatment,1,6,new,mobile,0,,0,90.0
6169,control,3,21,new,mobile,1,157010.61,0,180.9
3597,treatment,1,5,returning,desktop,0,,0,156.4
6289,control,1,4,returning,desktop,1,93872.29,0,109.6
4633,control,1,2,returning,mobile,0,,0,156.7
126,control,3,19,returning,mobile,0,,0,205.4
7642,treatment,2,9,new,mobile,0,,0,151.3
6230,control,3,16,returning,desktop,0,,0,127.4
1297,control,2,8,returning,mobile,0,,0,155.6
1977,control,1,3,new,mobile,0,,0,185.9
11374,treatment,2,11,returning,mobile,1,241917.04,0,210.1
11321,control,2,14,returning,mobile,0,,0,190.1
10268,control,1,7,new,mobile,0,,0,144.3
5751,control,2,14,new,mobile,1,115576.44,0,166.0
8153,treatment,3,16,new,mobile,0,,0,88.9
3087,control,1,3,new,desktop,0,,0,108.5
11127,control,1,4,returning,mobile,0,,0,107.1
6883,control,2,14,returning,mobile,0,,0,107.2
11163,control,2,14,new,mobile,0,,0,184.5
7674,control,1,5,returning,mobile,0,,1,202.3
3346,treatment,3,18,new,mobile,0,,0,109.7
8173,treatment,2,12,returning,desktop,0,,0,163.6
11303,treatment,1,1,returning,mobile,0,,0,185.8
5871,treatment,3,19,new,mobile,1,52455.39,0,178.9
6507,treatment,3,17,returning,desktop,1,164043.27,0,208.8
2798,control,1,6,returning,desktop,0,,1,138.4
919,control,1,2,returning,desktop,1,250317.42,0,105.6
1647,control,2,10,new,mobile,0,,1,206.9
5123,control,2,14,new,mobile,0,,0,107.9
5127,control,1,1,returning,mobile,0,,0,185.3
4622,treatment,2,13,returning,desktop,0,,0,182.5
6810,treatment,2,9,returning,desktop,0,,1,164.9
365,treatment,3,15,returning,desktop,1,160854.8,0,134.5
2126,control,3,20,returning,desktop,0,,0,232.7
8151,treatment,2,13,new,desktop,0,,0,133.8
8718,control,3,15,new,mobile,0,,0,156.2
56,treatment,2,10,returning,mobile,0,,0,204.6
639,treatment,2,10,new,desktop,0,,0,27.3
303,treatment,3,21,returning,desktop,1,115285.47,0,177.4
10959,control,2,8,returning,mobile,1,103575.08,0,278.3
5812,control,3,15,returning,desktop,0,,0,199.0
1277,control,2,9,new,desktop,0,,0,267.5
10248,control,1,5,returning,desktop,0,,0,229.1
4433,treatment,3,15,new,mobile,0,,0,95.5
3645,control,3,17,new,mobile,0,,0,119.0
4144,control,3,20,returning,mobile,0,,0,118.6
2879,treatment,1,5,returning,mobile,0,,0,151.2
6494,control,3,20,new,mobile,0,,0,108.9
10479,control,2,13,new,mobile,0,,1,179.7
10454,control,2,8,returning,mobile,0,,0,206.7
5241,control,1,6,returning,mobile,0,,0,144.2
11287,treatment,1,2,returning,mobile,1,144925.53,0,166.2
10489,treatment,3,20,returning,desktop,0,,0,180.2
6938,treatment,3,16,returning,mobile,0,,0,91.0
7241,treatment,3,20,new,desktop,0,,0,220.5
9946,control,3,19,new,desktop,0,,0,190.0
10161,control,1,6,returning,desktop,0,,0,159.3
2594,control,3,18,new,desktop,0,,0,171.9
2394,control,3,21,returning,mobile,0,,0,168.8
524,treatment,1,7,new,mobile,0,,0,127.3
6377,control,3,16,new,mobile,0,,0,191.7
6982,treatment,2,9,new,desktop,0,,0,189.2
6678,treatment,1,1,new,mobile,0,,0,119.1
3901,control,1,2,new,mobile,1,347730.06,1,253.7
11561,treatment,1,2,returning,mobile,0,,0,145.7
5586,treatment,3,20,returning,desktop,0,,0,138.7
11231,control,1,6,returning,mobile,0,,0,259.4
7957,control,1,6,returning,mobile,0,,0,220.4
7571,treatment,3,16,returning,mobile,0,,0,219.8
6778,treatment,1,3,new,mobile,0,,0,223.5
10162,treatment,2,14,new,mobile,0,,0,108.1
672,treatment,3,15,new,desktop,0,,0,90.3
4189,control,3,18,new,mobile,0,,0,119.7
667,treatment,1,3,returning,mobile,1,94389.33,0,148.7
3267,control,2,10,returning,mobile,1,148412.72,0,254.4
1888,control,3,19,returning,mobile,0,,1,148.7
8473,control,1,1,new,mobile,0,,0,224.1
9912,treatment,2,11,returning,desktop,0,,0,172.3
9092,treatment,3,18,returning,desktop,1,74260.81,0,89.6
7688,treatment,2,8,new,mobile,0,,0,116.8
6032,control,3,19,new,mobile,0,,0,146.8
6091,control,3,19,new,mobile,0,,0,227.0
6239,treatment,2,9,returning,mobile,0,,0,101.4
7351,control,1,7,new,mobile,0,,0,156.1
7831,treatment,2,13,new,desktop,0,,0,141.7
761,treatment,3,19,returning,mobile,0,,0,69.9
6255,treatment,3,17,returning,mobile,0,,0,118.6
1907,control,2,13,returning,mobile,1,212724.13,0,147.1
3819,treatment,1,4,returning,desktop,0,,0,181.5
6270,control,3,18,new,mobile,0,,0,190.4
4301,control,1,4,returning,mobile,0,,0,222.2
5570,treatment,3,19,returning,desktop,0,,0,136.3
7942,control,3,20,new,desktop,1,529633.14,0,207.3
10786,treatment,2,12,new,mobile,0,,0,215.2
4165,treatment,1,7,returning,mobile,0,,0,68.6
5972,control,2,9,returning,desktop,0,,0,148.2
3580,control,2,10,new,mobile,0,,0,213.9
2833,control,3,19,returning,desktop,0,,0,243.0
5450,control,2,11,new,mobile,0,,0,132.4
3473,treatment,2,12,new,desktop,0,,0,146.0
6328,treatment,2,10,returning,mobile,1,179741.1,0,135.4
138,control,3,18,new,mobile,0,,0,113.5
7044,control,2,8,new,desktop,0,,0,168.2
4893,control,2,11,returning,mobile,0,,0,139.7
2181,treatment,2,14,returning,mobile,0,,0,47.7
10321,treatment,3,21,returning,mobile,0,,0,99.5
7731,treatment,2,14,returning,mobile,0,,0,229.0
3178,control,1,5,returning,mobile,0,,0,196.9
4855,control,3,21,returning,desktop,0,,0,206.2
4638,treatment,3,17,returning,mobile,0,,0,176.7
5116,treatment,3,16,new,mobile,0,,0,173.0
11158,treatment,2,14,returning,desktop,0,,0,182.4
7649,control,2,13,new,mobile,0,,0,238.9
4262,treatment,3,19,new,mobile,0,,0,170.5
1332,control,2,9,returning,mobile,0,,0,165.4
10210,control,3,17,returning,desktop,0,,0,182.0
10675,treatment,1,3,returning,desktop,1,87565.17,0,140.4
7003,treatment,3,15,new,desktop,0,,0,52.1
9551,treatment,1,2,new,desktop,0,,0,237.8
6942,control,1,6,returning,mobile,0,,0,219.3
8018,treatment,2,13,returning,mobile,0,,0,179.0
6242,control,1,2,returning,desktop,0,,0,231.6
9522,treatment,3,21,returning,desktop,0,,0,115.8
11982,control,2,13,returning,desktop,0,,0,188.1
6882,treatment,2,8,new,mobile,0,,0,207.7
10343,control,1,6,returning,mobile,0,,0,138.7
4531,treatment,2,14,new,mobile,0,,0,159.0
10315,treatment,2,11,returning,mobile,0,,0,190.6
4674,control,2,11,new,mobile,0,,0,177.5
6997,treatment,2,11,returning,mobile,0,,0,208.6
1253,control,2,11,new,mobile,0,,0,250.9
3375,treatment,3,21,new,mobile,0,,0,105.9
2815,control,1,2,new,desktop,0,,1,228.4
4720,control,2,14,returning,desktop,0,,0,136.9
6545,control,3,18,returning,desktop,0,,0,195.7
